primary_key,address,neighborhood
3569,"AV DR ARLINDO VICENTE, LT. 416",FLAMENGA
3570,"AV AVELINO TEIXEIRA MOTA, LT. 324",FLAMENGA
3571,"R FERREIRA DE CASTRO, LT. 331",FLAMENGA
3572,"R RICARDO ORNELAS, LT. 377",FLAMENGA
3573,"AV AVELINO TEIXEIRA MOTA, LT. 321",FLAMENGA
3574,"R FERREIRA DE CASTRO, LT. 337",FLAMENGA
3575,"R ANTONIO ALBINO MACHADO, N. 13",QUINTA BARROS
3576,"R RAINHA D CATARINA, LT. 2",BOAVISTA
3577,"R BUGANVILIAS, LT. 6",BOAVISTA
3578,"R RAINHA D BRITES, LT. 14",BOAVISTA
3579,"R BUGANVILIAS, LT. 3",BOAVISTA
3580,"R RAINHA D CATARINA, LT. 55",BOAVISTA
3581,"R RAINHA D CATARINA, LT. 58",BOAVISTA
3582,"R RAINHA D BRITES, LT. 22",BOAVISTA
3583,"R RAINHA D CATARINA, LT. 5",BOAVISTA
3584,"R RAINHA D CATARINA, LT. 17",BOAVISTA
3585,"R PROF FERNANDO MELLO MOSER, N. 8",PACO LUMIAR
3586,"BO DA BOAVISTA RUA 1, LT. 12",BOAVISTA
3587,"BO DA BOAVISTA RUA 2, LT. 25",BOAVISTA
3588,"BO DA BOAVISTA RUA 3, LT. 36",BOAVISTA
3589,"BO DA BOAVISTA RUA 4, LT. 100",BOAVISTA
3590,"BO DA BOAVISTA RUA 4, LT. 19",BOAVISTA
3591,"BO DA BOAVISTA RUA 4, LT. 196",BOAVISTA
3592,"BO DA BOAVISTA RUA 9, LT. 13",BOAVISTA
3593,"BO DA BOAVISTA RUA 1, LT. 20",BOAVISTA
3594,"BO DA BOAVISTA RUA 1, LT. 22",BOAVISTA
3595,"BO DA BOAVISTA RUA 1, LT. 32",BOAVISTA
3596,"BO DA BOAVISTA RUA 1, LT. 38",BOAVISTA
3597,"BO DA BOAVISTA RUA 1, LT. 50",BOAVISTA
3598,"BO DA BOAVISTA RUA 1, LT. 8",BOAVISTA
3599,"BO DA BOAVISTA RUA 1, LT. 56",BOAVISTA
3600,"BO DA BOAVISTA RUA 2, LT. 12",BOAVISTA
3601,"BO DA BOAVISTA RUA 2, LT. 15",BOAVISTA
3602,"BO DA BOAVISTA RUA 2, LT. 16",BOAVISTA
3603,"BO DA BOAVISTA RUA 2, LT. 19",BOAVISTA
3604,"BO DA BOAVISTA RUA 2, LT. 26",BOAVISTA
3605,"BO DA BOAVISTA RUA 2, LT. 29",BOAVISTA
3606,"BO DA BOAVISTA RUA 2, LT. 3",BOAVISTA
3607,"BO DA BOAVISTA RUA 2, LT. 42",BOAVISTA
3608,"BO DA BOAVISTA RUA 2, LT. 46",BOAVISTA
3609,"BO DA BOAVISTA RUA 2, LT. 52",BOAVISTA
3610,"BO DA BOAVISTA RUA 2, LT. 53",BOAVISTA
3611,"BO DA BOAVISTA RUA 2, LT. 57",BOAVISTA
3612,"BO DA BOAVISTA RUA 2, LT. 58",BOAVISTA
3613,"BO DA BOAVISTA RUA 2, LT. 60",BOAVISTA
3614,"BO DA BOAVISTA RUA 2, LT. 62",BOAVISTA
3615,"BO DA BOAVISTA RUA 3, LT. 13",BOAVISTA
3616,"BO DA BOAVISTA RUA 3, LT. 19",BOAVISTA
3617,"BO DA BOAVISTA RUA 3, LT. 32",BOAVISTA
3618,"BO DA BOAVISTA RUA 3, LT. 4",BOAVISTA
3619,"BO DA BOAVISTA RUA 3, LT. 41",BOAVISTA
3620,"BO DA BOAVISTA RUA 3, LT. 45",BOAVISTA
3621,"BO DA BOAVISTA RUA 3, LT. 49",BOAVISTA
3622,"BO DA BOAVISTA RUA 3, LT. 5",BOAVISTA
3623,"BO DA BOAVISTA RUA 3, LT. 50",BOAVISTA
3624,"BO DA BOAVISTA RUA 3, LT. 57",BOAVISTA
3625,"BO DA BOAVISTA RUA 3, LT. 59",BOAVISTA
3626,"BO DA BOAVISTA RUA 3, LT. 62",BOAVISTA
3627,"BO DA BOAVISTA RUA 3, LT. 64",BOAVISTA
3628,"BO DA BOAVISTA RUA 3, LT. 66",BOAVISTA
3629,"BO DA BOAVISTA RUA 3, LT. 68",BOAVISTA
3630,"BO DA BOAVISTA RUA 3, LT. 7",BOAVISTA
3631,"BO DA BOAVISTA RUA 3, LT. 11",BOAVISTA
3632,"BO DA BOAVISTA RUA 3, LT. 22",BOAVISTA
3633,"BO DA BOAVISTA RUA 3, LT. 25",BOAVISTA
3634,"BO DA BOAVISTA RUA 3, LT. 65",BOAVISTA
3635,"BO DA BOAVISTA RUA 4, LT. 10",BOAVISTA
3636,"BO DA BOAVISTA RUA 4, LT. 104",BOAVISTA
3637,"BO DA BOAVISTA RUA 4, LT. 110",BOAVISTA
3638,"BO DA BOAVISTA RUA 4, LT. 124",BOAVISTA
3639,"BO DA BOAVISTA RUA 4, LT. 135",BOAVISTA
3640,"BO DA BOAVISTA RUA 4, LT. 136",BOAVISTA
3641,"BO DA BOAVISTA RUA 4, LT. 142",BOAVISTA
3642,"BO DA BOAVISTA RUA 4, LT. 147",BOAVISTA
3643,"BO DA BOAVISTA RUA 4, LT. 150",BOAVISTA
3644,"BO DA BOAVISTA RUA 4, LT. 157",BOAVISTA
3645,"BO DA BOAVISTA RUA 4, LT. 159",BOAVISTA
3646,"BO DA BOAVISTA RUA 4, LT. 176",BOAVISTA
3647,"BO DA BOAVISTA RUA 4, LT. 2",BOAVISTA
3648,"BO DA BOAVISTA RUA 4, LT. 21",BOAVISTA
3649,"BO DA BOAVISTA RUA 4, LT. 212",BOAVISTA
3650,"BO DA BOAVISTA RUA 4, LT. 216",BOAVISTA
3651,"BO DA BOAVISTA RUA 4, LT. 25",BOAVISTA
3652,"BO DA BOAVISTA RUA 4, LT. 26",BOAVISTA
3653,"BO DA BOAVISTA RUA 4, LT. 32",BOAVISTA
3654,"BO DA BOAVISTA RUA 4, LT. 34",BOAVISTA
3655,"BO DA BOAVISTA RUA 4, LT. 36",BOAVISTA
3656,"BO DA BOAVISTA RUA 4, LT. 42",BOAVISTA
3657,"BO DA BOAVISTA RUA 4, LT. 43",BOAVISTA
3658,"BO DA BOAVISTA RUA 4, LT. 44",BOAVISTA
3659,"BO DA BOAVISTA RUA 4, LT. 47",BOAVISTA
3660,"BO DA BOAVISTA RUA 4, LT. 52",BOAVISTA
3661,"BO DA BOAVISTA RUA 4, LT. 54",BOAVISTA
3662,"BO DA BOAVISTA RUA 4, LT. 63",BOAVISTA
3663,"BO DA BOAVISTA RUA 4, LT. 65",BOAVISTA
3664,"BO DA BOAVISTA RUA 4, LT. 73",BOAVISTA
3665,"BO DA BOAVISTA RUA 4, LT. 75",BOAVISTA
3666,"BO DA BOAVISTA RUA 4, LT. 78",BOAVISTA
3667,"BO DA BOAVISTA RUA 4, LT. 85",BOAVISTA
3668,"BO DA BOAVISTA RUA 4, LT. 86",BOAVISTA
3669,"BO DA BOAVISTA RUA 4, LT. 88",BOAVISTA
3670,"BO DA BOAVISTA RUA 4, LT. 89",BOAVISTA
3671,"BO DA BOAVISTA RUA 4, LT. 93",BOAVISTA
3672,"BO DA BOAVISTA RUA 4, LT. 96",BOAVISTA
3673,"BO DA BOAVISTA RUA 4, LT. 99",BOAVISTA
3674,"BO DA BOAVISTA RUA 4, LT. 210",BOAVISTA
3675,"BO DA BOAVISTA RUA 4, LT. 66",BOAVISTA
3676,"BO DA BOAVISTA RUA 4, LT. 158",BOAVISTA
3677,"BO DA BOAVISTA RUA 4, LT. 160",BOAVISTA
3678,"BO DA BOAVISTA RUA 4, LT. 174",BOAVISTA
3679,"BO DA BOAVISTA RUA 4, LT. 40",BOAVISTA
3680,"BO DA BOAVISTA RUA 4, LT. 49",BOAVISTA
3681,"BO DA BOAVISTA RUA 4, LT. 77",BOAVISTA
3682,"BO DA BOAVISTA RUA 5, LT. 10",BOAVISTA
3683,"BO DA BOAVISTA RUA 5, LT. 2",BOAVISTA
3684,"BO DA BOAVISTA RUA 5, LT. 31",BOAVISTA
3685,"BO DA BOAVISTA RUA 5, LT. 34",BOAVISTA
3686,"BO DA BOAVISTA RUA 5, LT. 36",BOAVISTA
3687,"BO DA BOAVISTA RUA 5, LT. 40",BOAVISTA
3688,"BO DA BOAVISTA RUA 5, LT. 43",BOAVISTA
3689,"BO DA BOAVISTA RUA 5, LT. 3",BOAVISTA
3690,"BO DA BOAVISTA RUA 6, LT. 29",BOAVISTA
3691,"BO DA BOAVISTA RUA 6, LT. 34",BOAVISTA
3692,"BO DA BOAVISTA RUA 6, LT. 5",BOAVISTA
3693,"BO DA BOAVISTA RUA 6, LT. 19",BOAVISTA
3694,"BO DA BOAVISTA RUA 6, LT. 21",BOAVISTA
3695,"BO DA BOAVISTA RUA 6, LT. 27",BOAVISTA
3696,"BO DA BOAVISTA RUA 6, LT. 28",BOAVISTA
3697,"BO DA BOAVISTA RUA 6, LT. 35",BOAVISTA
3698,"BO DA BOAVISTA RUA 6, LT. 6",BOAVISTA
3699,"BO DA BOAVISTA RUA 7, LT. 28",BOAVISTA
3700,"BO DA BOAVISTA RUA 7, LT. 38",BOAVISTA
3701,"BO DA BOAVISTA RUA 7, LT. 10",BOAVISTA
3702,"BO DA BOAVISTA RUA 9, LT. 20",BOAVISTA
3703,"BO DA BOAVISTA RUA 9, LT. 24",BOAVISTA
3704,"BO DA BOAVISTA RUA 9, LT. 30",BOAVISTA
3705,"BO DA BOAVISTA RUA 9, LT. 39",BOAVISTA
3706,"BO DA BOAVISTA RUA 9, LT. 5",BOAVISTA
3707,"BO DA BOAVISTA RUA 9, LT. 40",BOAVISTA
3708,"BO DA BOAVISTA RUA 9, LT. 12",BOAVISTA
3709,"BO DA BOAVISTA RUA 9, LT. 27",BOAVISTA
3710,"BO DA BOAVISTA RUA 9, LT. 3",BOAVISTA
3711,"BO DA BOAVISTA RUA 9, LT. 32",BOAVISTA
3712,"BO DA BOAVISTA RUA 6, LT. 15",BOAVISTA
3713,"BO DA BOAVISTA RUA 6, LT. 16",BOAVISTA
3714,"R RAINHA D CATARINA, LT. 21",BOAVISTA
3715,"BO DA BOAVISTA RUA 2, LT. 18",BOAVISTA
3716,"R AZALEAS, LT. 66",BOAVISTA
3717,"R RAINHA D CATARINA, LT. 68",BOAVISTA
3718,"R RAINHA D CATARINA, LT. 70",BOAVISTA
3719,"R AZALEAS, LT. 73",BOAVISTA
3720,"R MARIA CARLOTA, N. 10",ALTA LISBOA SUL
3721,"R MARIA CARMO TORRES, N. 1",ALTA LISBOA SUL
3722,"R MARIA ALICE, N. 7",ALTA LISBOA SUL
3723,"R EDUARDA LAPA, LT. 38",MARQUES ABRANTES
3724,"R EDUARDA LAPA, LT. 41",MARQUES ABRANTES
3725,"AV PAULO VI, N. 6",ALFINETES
3726,"AV PAULO VI, N. 16",ALFINETES
3727,"LG MARIO NEVES, N. 10",QUINTA BARROS
3728,"LG MARIO NEVES, N. 6",QUINTA BARROS
3729,"R ACURCIO PEREIRA, N. 8",AV BERLIM
3730,"R ACURCIO PEREIRA, N. 26",AV BERLIM
3731,"R ACURCIO PEREIRA, N. 28",AV BERLIM
3732,"R FABRICA MOAGENS, N. 8",CARLOS BOTELHO
3733,"LG FABRICA FIACAO XABREGAS, N. 3",CARLOS BOTELHO
3734,"R ACTRIZ MARIA MATOS, N. 8",CHARQUINHO
3735,"IMPASSE 1 R ACTRIZ ADELINA ABRANCHES, N. 3",CHARQUINHO
3736,"EST POCO CHAO, N. 13",CHARQUINHO
3737,"R MARIA JOSE GUIA, N. 13",ALTA LISBOA SUL
3738,"LG ARTUR BUAL, LT. 25",MARQUES ABRANTES
3739,"R MARIA JOSE GUIA, N. 7",ALTA LISBOA SUL
3740,"R MARIA JOSE GUIA, N. 12",ALTA LISBOA SUL
3741,"R MARIA ALICE, N. 19",ALTA LISBOA SUL
3742,"LG ARTUR BUAL, LT. 26",MARQUES ABRANTES
3743,"R PROF MARIA LEONOR BUESCU, LT. 124",PADRE CRUZ
3744,"AV CARLOS PAREDES, LT. 7.7",ALTA LISBOA SUL
3745,"R VASCO GAMA FERNANDES, N. 11",ALTA LISBOA CENTRO
3746,"R VASCO GAMA FERNANDES, N. 1",ALTA LISBOA CENTRO
3747,"AV MOUZINHO ALBUQUERQUE, LT. 73",VALE SANTO ANTONIO
3748,"AV MOUZINHO ALBUQUERQUE, LT. 69",VALE SANTO ANTONIO
3749,"R JOSE CARDOSO PIRES, LT. 7.12",ALTA LISBOA SUL
3750,"R PROF FERNANDO MELLO MOSER, N. 16",PACO LUMIAR
3751,"R PROF FERNANDO MELLO MOSER, N. 22",PACO LUMIAR
3752,"R MARCIANO HENRIQUES SILVA, N. 34",REGO
3753,"R AUGUSTO ABELAIRA, N. 8",REGO
3754,"AV CIDADE LUANDA, N. 35",AV CIDADE LUANDA
3755,"R PADRE JOSE GALLEA, N. 9",LIBERDADE
3756,"R PADRE JOSE GALLEA, N. 5",LIBERDADE
3757,"R FABRICA MOAGENS, N. 12",CARLOS BOTELHO
3758,"R JOSE INACIO ANDRADE, N. 20",QUINTA LAVRADO
3759,"R JOSE VIANA, LT. 18 B",AMEIXOEIRA
3760,"R JOSE VIANA, LT. 19 B",AMEIXOEIRA
3761,"R HENRIQUE BARRILARO RUAS, N. 49",VALE SANTO ANTONIO
3762,"R JOSE FELICIDADE ALVES, N. 8",BELA FLOR
3763,"LG ERNESTO SOARES, N. 2",SARGENTO ABILIO
3764,"PC LARANJO COELHO, N. 2",SARGENTO ABILIO
3765,"R FERNANDO GUSMAO, N. 6",AMEIXOEIRA
3766,"AV GLICINIA QUARTIN, N. 3",AMEIXOEIRA
3767,"ESTRADA CIRCUNVALACAO, LT. C07",ALFREDO BENSAUDE
3768,"ESTRADA CIRCUNVALACAO, LT. C05",ALFREDO BENSAUDE
3769,"R ANTONIO GEDEAO, LT. B5",ALFINETES
3770,"R ARNALDO ASSIS PACHECO, LT. 2",AMEIXOEIRA
3771,"AV CEUTA NORTE - QTA LOUREIRO, LT. 2",VALE ALCANTARA
3772,"AV CEUTA NORTE - QTA LOUREIRO, LT. 8A",VALE ALCANTARA
3773,"AV CEUTA NORTE - QTA LOUREIRO, LT. 6",VALE ALCANTARA
3774,"AV CEUTA NORTE - QTA LOUREIRO, LT. 9",VALE ALCANTARA
3775,"R VARELA SILVA, LT. 5",AMEIXOEIRA
3776,"R VARELA SILVA, LT. 7",AMEIXOEIRA
3777,"R VARELA SILVA, LT. 10",AMEIXOEIRA
3778,"R JOSE VIANA, LT. 17 A",AMEIXOEIRA
3779,"R LUIS PICARRA, N. 3",ALTA LISBOA SUL
3780,"R TOMAS DEL NEGRO, N. 2",ALTA LISBOA SUL
3781,"R PADRE ABEL VARZIM, N. 5 A",CASAL DOS MACHADOS
3782,"R GEN JUSTINIANO PADREL, LT. 30",VALE SANTO ANTONIO
3783,"R REIS PINTO, LT. -",ALTA LISBOA CENTRO
3784,"R D ANTONIO LUIS SOUSA, LT. A-A4",BELA FLOR
3785,"R RAUL REGO, LT. 22.3.10",ALTA LISBOA CENTRO
3786,"R JOAO AMARAL, LT. 22.3.16",ALTA LISBOA CENTRO
3787,"R ROGERIO MOURA , LT. 25.2.D",ALTA LISBOA CENTRO
3788,"R CARLOS ABOIM INGLEZ, LT. 25.2.A",ALTA LISBOA CENTRO
3789,"R MARIA CARLOTA, N. 14",ALTA LISBOA SUL
3790,"R PROF QUEIROZ VELOSO, N. 77",ALTO FAIA
3791,"R ENG CALDEIRA RODRIGUES, N. 8",QUINTA BARROS
3792,"R TOMAS DEL NEGRO, LT. 15.3.D",ALTA LISBOA SUL
3793,"R D FERNANDO MASCARENHAS, LT. 49",CALHAU
3794,"R ALBERTO SOUSA, N. 2",REGO
3795,"R JOSE PINTO BASTOS, LT. 31",CARAMAO DA AJUDA
3796,"R RAINHA CONGO, LT. 25",CARAMAO DA AJUDA
3797,"R RAINHA CONGO, LT. 34",CARAMAO DA AJUDA
3798,"R RAINHA ILHA COBRAS, LT. 18",CARAMAO DA AJUDA
3799,"R RAUL PROENCA, LT. 50",CARAMAO DA AJUDA
3800,"R VAGA LUMES, LT. 3",CARAMAO DA AJUDA
3801,"R VAGA LUMES, LT. 32",CARAMAO DA AJUDA
3802,"BAIRRO CASALINHO AJUDA, N. 1031",CASALINHO DA AJUDA
3803,"BAIRRO CASALINHO AJUDA, LT. IO84",CASALINHO DA AJUDA
3804,"R CIRIACO CARDOSO, LT. 23",CASALINHO DA AJUDA
3805,"R CIRIACO CARDOSO, LT. 24",CASALINHO DA AJUDA
3806,"R FONSECA BENEVIDES, LT. 12",CASALINHO DA AJUDA
3807,"R FONSECA BENEVIDES, LT. 17",CASALINHO DA AJUDA
3808,"R FONSECA BENEVIDES, LT. 18",CASALINHO DA AJUDA
3809,"R FONSECA BENEVIDES, LT. 19",CASALINHO DA AJUDA
3810,"R FONSECA BENEVIDES, LT. 3",CASALINHO DA AJUDA
3811,"R FONSECA BENEVIDES, LT. B",CASALINHO DA AJUDA
3812,"R ROY CAMPBELL, LT. 1",CASALINHO DA AJUDA
3813,"R ROY CAMPBELL, LT. 10",CASALINHO DA AJUDA
3814,"R ROY CAMPBELL, LT. 21",CASALINHO DA AJUDA
3815,"R DEZ BAIRRO QUINTA JACINTO, LT. 3",JACINTO
3816,"R OITO BAIRRO QUINTA JACINTO, LT. 4",JACINTO
3817,"R QUINTA JACINTO, LT. 27",JACINTO
3818,"R QUINTA JACINTO, LT. 47",JACINTO
3819,"R SEIS BAIRRO QUINTA JACINTO, LT. 2",JACINTO
3820,"R ABADE FARIA, LT. 45",PRESIDENTE CARMONA
3821,"R ABADE FARIA, LT. 47",PRESIDENTE CARMONA
3822,"R ABADE FARIA, LT. 49",PRESIDENTE CARMONA
3823,"R ABADE FARIA, LT. 57",PRESIDENTE CARMONA
3824,"R RAUL PORTELA, N. 4",ALTO DO CHAPELEIRO
3825,"R RAUL PORTELA, N. 10",ALTO DO CHAPELEIRO
3826,"R RAUL PORTELA, N. 14",ALTO DO CHAPELEIRO
3827,"R RAUL PORTELA, N. 18",ALTO DO CHAPELEIRO
3828,"BAIRRO QUINTA LAVADEIRAS, N. 18",QUINTA DAS LAVADEIRAS
3829,"R MARQUES OLHAO, LT. 5",GRILO
3830,"R NOVA GRILO, LT. 11",GRILO
3831,"R QUINTA ADUELA, LT. 11",GRILO
3832,"R ANTONIO JOAQUIM ANSELMO, LT. 37",OURIVES
3833,"R DR MANUEL ESPIRITO SANTO, LT. 23",OURIVES
3834,"R DR MANUEL ESPIRITO SANTO, LT. 24",OURIVES
3835,"R DR MANUEL ESPIRITO SANTO, LT. 32",OURIVES
3836,"R DR MANUEL ESPIRITO SANTO, LT. E1",OURIVES
3837,"R DR MANUEL ESPIRITO SANTO, LT. F",OURIVES
3838,"R FAUSTINO JOSE RODRIGUES, LT. 1",OURIVES
3839,"R FAUSTINO JOSE RODRIGUES, LT. 16",OURIVES
3840,"R FAUSTINO JOSE RODRIGUES, LT. 20",OURIVES
3841,"R LUIS BARBOSA, LT. 11",OURIVES
3842,"R LUIS BARBOSA, LT. 13",OURIVES
3843,"R LUIS BARBOSA, LT. 14",OURIVES
3844,"R LUIS BARBOSA, LT. 15",OURIVES
3845,"R CARLOS ABOIM INGLEZ, LT. 25.2.B",ALTA LISBOA CENTRO
3846,"R ISSAN SARTAWI, LT. 1",BOM PASTOR
3847,"R MARIA VIOLANTE VIEIRA, LT. 10",BOM PASTOR
3848,"R MARIA VIOLANTE VIEIRA, LT. 11",BOM PASTOR
3849,"R ISSAN SARTAWI, LT. 3",BOM PASTOR
3850,"R ISSAN SARTAWI, LT. 6",BOM PASTOR
3851,"R MARIA VIOLANTE VIEIRA, LT. 9",BOM PASTOR
3852,"R ALM CAMPOS RODRIGUES, LT. 5",PEDRALVAS
3853,"R CINCO BAIRRO PEDRALVAS, LT. C",PEDRALVAS
3854,"R MARIA LAMAS, LT. 17",PEDRALVAS
3855,"R QUATRO BAIRRO PEDRALVAS, LT. 2",PEDRALVAS
3856,"R SEIS BAIRRO PEDRALVAS, LT. 2",PEDRALVAS
3857,"R SEIS BAIRRO PEDRALVAS, LT. A",PEDRALVAS
3858,"R SEIS BAIRRO PEDRALVAS, LT. B",PEDRALVAS
3859,"R SETE BAIRRO PEDRALVAS, LT. 2",PEDRALVAS
3860,"R SETE BAIRRO PEDRALVAS, LT. 4",PEDRALVAS
3861,"R TRES BAIRRO PEDRALVAS, LT. 4",PEDRALVAS
3862,"R ACTRIZ ADELINA ABRANCHES, LT. 5",CHARQUINHO 2
3863,"R ACTRIZ ADELINA ABRANCHES, LT. 9",CHARQUINHO 2
3864,"R ACTRIZ MARIA MATOS, LT. 3",CHARQUINHO 2
3865,"R ACTRIZ MARIA MATOS, LT. 4",CHARQUINHO 2
3866,"R ACTRIZ MARIA MATOS, LT. 15",CHARQUINHO 2
3867,"R JOAO BAPTISTA RIBEIRO, LT. 6",CHARQUINHO 2
3868,"R JOAO BAPTISTA RIBEIRO, LT. 8",CHARQUINHO 2
3869,"R MARIA MARGARIDA, LT. 2",CRUZ VERMELHA
3870,"R PEDRO QUEIROS PEREIRA, LT. 13",PEDRO QUEIROZ PEREIRA
3871,"R PEDRO QUEIROS PEREIRA, LT. 14",PEDRO QUEIROZ PEREIRA
3872,"R PEDRO QUEIROS PEREIRA, LT. 5",PEDRO QUEIROZ PEREIRA
3873,"R DAMIAO PERES, LT. 112",TELHEIRAS NORTE
3874,"R DAMIAO PERES, LT. 130",TELHEIRAS NORTE
3875,"R DAMIAO PERES, LT. 220",TELHEIRAS NORTE
3876,"R DAMIAO PERES, LT. 228",TELHEIRAS NORTE
3877,"R PROF QUEIROZ VELOSO, LT. 176",TELHEIRAS NORTE
3878,"R PROF QUEIROZ VELOSO, LT. 198",TELHEIRAS NORTE
3879,"R PROF QUEIROZ VELOSO, LT. 204",TELHEIRAS NORTE
3880,"AV JOAO PAULO II, LT. 526",CONDADO
3881,"AV JOAO PAULO II, LT. 530",CONDADO
3882,"AV JOAO PAULO II, LT. 531",CONDADO
3883,"AV JOAO PAULO II, LT. 532",CONDADO
3884,"AV JOAO PAULO II, LT. 533",CONDADO
3885,"AV JOAO PAULO II, LT. 539",CONDADO
3886,"AV JOAO PAULO II, LT. 540",CONDADO
3887,"AV JOAO PAULO II, LT. 545",CONDADO
3888,"R OVAR, LT. 549",CONDADO
3889,"PC DR FERNANDO AMADO, LT. 568",CONDADO
3890,"PC DR FERNANDO AMADO, LT. 569",CONDADO
3891,"R SARGENTO ARMANDO MONTEIRO FERREIRA, N. 45",OLIVAIS NORTE
3892,"R ALFREDO DUARTE MARCENEIRO, LT. 574 B",CONDADO
3893,"R ALFREDO DUARTE MARCENEIRO, LT. 575",CONDADO
3894,"R ALFREDO DUARTE MARCENEIRO, LT. 576",CONDADO
3895,"R ALFREDO DUARTE MARCENEIRO, LT. 577",CONDADO
3896,"R BOTELHO VASCONCELOS, LT. 558",CONDADO
3897,"R BOTELHO VASCONCELOS, LT. 559",CONDADO
3898,"R ENG CUNHA LEAL, LT. 520",CONDADO
3899,"R ENG CUNHA LEAL, LT. 578",CONDADO
3900,"R ENG CUNHA LEAL, LT. 579",CONDADO
3901,"R ENG CUNHA LEAL, LT. 588",CONDADO
3902,"R ENG CUNHA LEAL, LT. 590 A",CONDADO
3903,"R ENG CUNHA LEAL, LT. 597 A",CONDADO
3904,"AV JOAO PAULO II, LT. 598",CONDADO
3905,"R ENG CUNHA LEAL, LT. 599",CONDADO
3906,"LG VITORIANO BRAGA, LT. 10",CONDADO ANTIGO
3907,"R ERNESTO RODRIGUES, LT. D",CONDADO ANTIGO
3908,"R SOUSA BASTOS, LT. 16",CONDADO ANTIGO
3909,"R SOUSA BASTOS, LT. A",CONDADO ANTIGO
3910,"R XAVIER MAGALHAES, LT. 18",CONDADO ANTIGO
3911,"R AQUILINO RIBEIRO, LT. 36",CONDADO ZONA I
3912,"R CAPITAO-MOR LOPES SEQUEIRA, LT. C",CONDADO ZONA I
3913,"R DR JOSE ESPIRITO SANTO, LT. 49",CONDADO ZONA I
3914,"R OLIVEIRA CADORNEGA, LT. 4",CONDADO ZONA I
3915,"R LUIS CRISTINO SILVA, N. 59",LOIOS
3916,"R LUIS CRISTINO SILVA, N. 61",LOIOS
3917,"R LUIS CRISTINO SILVA, LT. 207",LOIOS
3918,"R LUIS CRISTINO SILVA, LT. 212",LOIOS
3919,"R LUIS CRISTINO SILVA, LT. 215",LOIOS
3920,"R CHIANCA GARCIA, LT. 619",QUINTA DAS SALGADAS
3921,"R PEDRO HOMEM MELO, LT. 605",QUINTA DAS SALGADAS
3922,"R FREI MANUEL CENACULO, LT. TORRE I ",ALTO DA EIRA
3923,"LG CALHAU PORTAS, LT. 13-14",CALHAU
3924,"R FLOR SERRA, LT. 10",CALHAU
3925,"R FLOR SERRA, LT. 11",CALHAU
3926,"R FLOR SERRA, LT. 24",CALHAU
3927,"R ANTONIO MACEDO, LT. 33",CALHAU
3928,"R D FERNANDO MASCARENHAS, LT. 35",CALHAU
3929,"R D FERNANDO MASCARENHAS, LT. 40",CALHAU
3930,"R D FERNANDO MASCARENHAS, LT. 45",CALHAU
3931,"R D FERNANDO MASCARENHAS, LT. 46",CALHAU
3932,"R FRANCISCO MIGUEL DUARTE, LT. 53",CALHAU
3933,"R FRANCISCO MIGUEL DUARTE, LT. 56",CALHAU
3934,"R FLOR SERRA, LT. 6",CALHAU
3935,"SITIO CALHAU, LT. 61",CALHAU
3936,"R FLOR SERRA, LT. 9",CALHAU
3937,"R MATEUS VICENTE, LT. 21",RAINHA DONA LEONOR
3938,"R MATEUS VICENTE, LT. 23",RAINHA DONA LEONOR
3939,"R MONSERRATE, N. 19",ALGUEIRAO
3940,"BECO AMOREIRA, N. 5",ALGUEIRAO
3941,"R AMOREIRA, N. 1",ALGUEIRAO
3942,"R MIRA SERRA, N. 3",ALGUEIRAO
3943,"R COTTINELLI TELMO, N. 40",ALGUEIRAO
3944,"R MIRA SERRA, N. 15",ALGUEIRAO
3945,"R RESTOLHO, LT. 29",ZAMBUJAL
3946,"R RESTOLHO, LT. 35",ZAMBUJAL
3947,"R RESTOLHO, LT. 37",ZAMBUJAL
3948,"AV DR FRANCISCO LUIS GOMES, LT. 24",OLIVAIS NORTE
3949,"AV DR FRANCISCO LUIS GOMES, LT. 25",OLIVAIS NORTE
3950,"LG AMERICO ROSA GUIMARAES, LT. 1",OLIVAIS NORTE
3951,"R ALFERES CARVALHO PEREIRA, LT. 17",OLIVAIS NORTE
3952,"R ALFERES CARVALHO PEREIRA, LT. 28",OLIVAIS NORTE
3953,"R ALFERES MOTA COSTA, LT. 20",OLIVAIS NORTE
3954,"R ALFERES SANTOS SASSO, LT. 14",OLIVAIS NORTE
3955,"R CIRCULAR SUL, LT. 11 A",OLIVAIS NORTE
3956,"R CIRCULAR SUL, LT. B",OLIVAIS NORTE
3957,"R CIRCULAR SUL, LT. D",OLIVAIS NORTE
3958,"R MAJOR FIGUEIREDO RODRIGUES, LT. 10",OLIVAIS NORTE
3959,"R SARGENTO ARMANDO MONTEIRO FERREIRA, LT. 49",OLIVAIS NORTE
3960,"AV CIDADE LUANDA, LT. 339",OLIVAIS SUL
3961,"R ACURCIO PEREIRA, LT. 16",OLIVAIS SUL
3962,"R ACURCIO PEREIRA, LT. 6",OLIVAIS SUL
3963,"R ALMADA NEGREIROS, LT. 488",OLIVAIS SUL
3964,"R ALMADA NEGREIROS, LT. 492",OLIVAIS SUL
3965,"R CANDIDO OLIVEIRA, LT. 13",OLIVAIS SUL
3966,"R CANDIDO OLIVEIRA, LT. 19",OLIVAIS SUL
3967,"R CANDIDO OLIVEIRA, LT. 20",OLIVAIS SUL
3968,"R CANDIDO OLIVEIRA, LT. 4",OLIVAIS SUL
